sample_id,chi2
431,1.6829268292682928
432,5.097560975609756
433,4.121951219512195
434,11.926829268292684
435,13.390243902439025
436,16.80487804878049
437,8.512195121951219
438,15.829268292682928
439,7.048780487804879
440,8.512195121951219
441,9.975609756097562
442,7.048780487804878
443,9.975609756097562
444,8.02439024390244
445,3.1463414634146343
446,12.902439024390246
447,14.365853658536587
448,4.121951219512195
449,11.926829268292684
450,13.390243902439025
451,9.975609756097562
452,4.609756097560975
453,9.975609756097562
454,4.609756097560976
455,11.926829268292684
456,9.487804878048781
457,6.073170731707317
458,12.902439024390244
459,7.536585365853659
460,12.902439024390246
461,11.926829268292684
462,10.951219512195122
463,8.02439024390244
464,8.02439024390244
465,8.02439024390244
466,7.536585365853659
467,5.585365853658537
468,4.609756097560976
469,9.487804878048783
470,7.536585365853659
471,4.609756097560976
472,15.341463414634147
473,5.097560975609756
474,10.951219512195122
475,11.439024390243905
476,14.365853658536587
477,9.487804878048781
478,15.341463414634148
479,16.80487804878049
480,9.975609756097562
481,10.951219512195122
482,5.585365853658537
483,5.097560975609756
484,9.487804878048781
485,12.414634146341465
486,17.29268292682927
487,8.512195121951219
488,9.975609756097562
489,11.926829268292684
490,9.975609756097562
491,8.02439024390244
492,13.390243902439027
493,10.951219512195122
494,4.609756097560975
495,7.536585365853658
496,7.048780487804878
497,13.390243902439025
498,16.317073170731707
499,8.51219512195122
500,7.536585365853659
501,15.341463414634148
502,6.560975609756098
503,5.585365853658536
504,5.585365853658537
505,8.512195121951219
506,4.609756097560975
507,8.02439024390244
508,13.878048780487806
509,10.463414634146341
510,6.073170731707318
511,18.26829268292683
512,8.51219512195122
513,8.02439024390244
514,9
515,6.560975609756097
516,2.658536585365854
517,7.048780487804878
518,8.512195121951219
519,9.487804878048781
520,16.804878048780488
521,8.512195121951219
522,10.463414634146343
523,7.048780487804878
524,5.097560975609756
525,15.82926829268293
526,5.585365853658537
527,8.02439024390244
528,9
529,8.02439024390244
530,8.02439024390244
531,9.487804878048781
532,6.560975609756097
533,9.487804878048783
534,4.121951219512195
535,5.097560975609756
536,4.121951219512195
537,9
538,8.51219512195122
539,9.975609756097562
540,7.536585365853659
541,11.926829268292684
542,11.439024390243903
543,11.926829268292684
544,7.048780487804878
545,9.000000000000002
546,16.804878048780488
547,12.902439024390246
548,4.609756097560976
549,7.048780487804879
550,10.463414634146341
551,2.658536585365854
552,3.6341463414634148
553,6.073170731707317
554,5.585365853658537
555,5.585365853658537
556,11.439024390243903
557,7.04878048780488
558,2.658536585365854
559,7.536585365853659
560,11.439024390243903
561,9.975609756097562
562,11.926829268292684
563,9.975609756097562
564,8.02439024390244
565,11.926829268292684
566,10.463414634146343
567,7.048780487804878
568,24.60975609756098
569,9.487804878048783
570,7.048780487804878
571,4.609756097560976
572,3.1463414634146343
573,6.073170731707318
574,11.926829268292684
575,9.975609756097562
576,12.902439024390244
577,6.073170731707317
578,8.02439024390244
579,9
580,7.536585365853659
581,7.536585365853659
582,16.804878048780488
583,8.02439024390244
584,8.512195121951219
585,12.902439024390244
586,9.975609756097562
587,12.902439024390246
588,12.414634146341463
589,5.585365853658537
590,9
591,5.097560975609756
592,11.439024390243905
593,10.951219512195122
594,10.951219512195122
595,8.512195121951219
596,3.6341463414634148
597,8.02439024390244
598,18.75609756097561
599,9.487804878048781
600,9.975609756097562
601,4.609756097560975
602,18.75609756097561
603,15.341463414634147
604,3.1463414634146343
605,13.390243902439027
606,11.439024390243903
607,11.439024390243903
608,4.121951219512195
609,4.609756097560976
610,11.439024390243903
611,13.390243902439025
612,8.512195121951219
613,19.243902439024392
614,6.560975609756098
615,11.439024390243903
616,12.902439024390246
617,14.365853658536587
618,9
619,13.390243902439025
620,19.731707317073173
621,9
622,11.439024390243905
623,6.560975609756098
624,4.609756097560976
625,6.560975609756098
626,9.975609756097562
627,18.26829268292683
628,10.463414634146343
629,4.121951219512195
630,3.1463414634146343
631,9.97560975609756
632,5.585365853658536
633,10.463414634146343
634,6.073170731707317
635,14.365853658536587
636,10.951219512195122
637,7.536585365853658
638,8.024390243902438
639,10.463414634146343
640,12.414634146341465
641,5.097560975609756
642,7.048780487804878
643,4.609756097560975
644,8.51219512195122
645,6.073170731707317
646,15.341463414634147
647,9.975609756097562
648,9
649,7.048780487804878
650,2.658536585365854
651,7.048780487804878
652,1.6829268292682928
653,6.560975609756098
654,5.585365853658537
655,16.804878048780488
656,11.926829268292684
657,22.170731707317074
658,9
659,17.78048780487805
660,6.073170731707317
661,7.536585365853659
662,9.000000000000002
663,6.560975609756097
664,6.560975609756098
665,7.048780487804879
666,11.926829268292684
667,5.585365853658537
668,16.804878048780488
669,6.073170731707317
670,15.829268292682928
671,8.51219512195122
672,5.585365853658537
673,4.121951219512195
674,8.02439024390244
675,10.463414634146343
676,24.121951219512198
677,5.585365853658537
678,8.02439024390244
679,12.902439024390246
680,8.51219512195122
681,5.097560975609756
682,4.121951219512195
683,8.512195121951219
684,12.902439024390244
685,5.097560975609756
686,9.975609756097562
687,11.439024390243903
688,18.75609756097561
689,2.1707317073170733
690,4.121951219512195
691,9.975609756097562
692,3.1463414634146343
693,9
694,4.121951219512195
695,11.439024390243903
696,11.439024390243903
697,14.853658536585368
698,8.02439024390244
699,10.463414634146343
700,14.365853658536587
701,16.31707317073171
702,7.048780487804878
703,5.097560975609756
704,10.463414634146343
705,7.048780487804878
706,13.390243902439027
707,24.121951219512198
708,8.02439024390244
709,2.658536585365854
710,14.853658536585368
711,6.073170731707317
712,6.073170731707317
713,10.951219512195124
714,12.902439024390246
715,8.51219512195122
716,6.073170731707317
717,9.487804878048781
718,7.048780487804878
719,18.26829268292683
720,12.414634146341465
721,8.024390243902438
722,13.390243902439027
723,7.536585365853659
724,8.02439024390244
725,8.02439024390244
726,9.487804878048781
727,11.439024390243903
728,5.097560975609756
729,11.439024390243903
730,2.1707317073170733
731,7.536585365853659
732,11.926829268292684
733,8.02439024390244
734,4.609756097560975
735,5.585365853658537
736,10.951219512195124
737,7.048780487804878
738,10.463414634146343
739,15.341463414634148
740,14.365853658536585
741,13.390243902439025
742,14.853658536585368
743,9
744,10.463414634146341
745,11.926829268292684
746,10.463414634146343
747,7.048780487804878
748,5.097560975609756
749,16.31707317073171
750,5.585365853658537
751,10.951219512195122
752,5.585365853658537
753,9
754,9.975609756097562
755,12.902439024390244
756,3.6341463414634148
757,2.658536585365854
758,5.585365853658537
759,9
760,3.1463414634146343
761,6.073170731707317
762,9
763,17.78048780487805
764,6.073170731707317
765,11.926829268292684
766,9.487804878048781
767,12.902439024390246
768,9.487804878048781
769,5.585365853658537
770,7.536585365853658
771,4.609756097560976
772,3.6341463414634148
773,6.560975609756098
774,6.560975609756098
775,5.097560975609756
776,10.463414634146341
777,13.878048780487806
778,3.6341463414634148
779,8.02439024390244
780,5.585365853658537
781,10.463414634146343
782,11.926829268292684
783,8.512195121951219
784,4.609756097560976
785,14.853658536585368
786,9.975609756097562
787,9
788,7.048780487804878
789,10.463414634146343
790,6.560975609756098
791,9.975609756097562
792,6.560975609756098
793,8.512195121951219
794,12.902439024390244
795,15.341463414634147
796,13.878048780487807
797,4.121951219512195
798,13.878048780487806
799,5.585365853658536
800,5.097560975609756
801,9.975609756097562
802,2.658536585365854
803,5.585365853658536
804,6.073170731707317
805,10.951219512195122
806,14.853658536585368
807,11.926829268292684
808,7.048780487804878
809,11.926829268292684
810,12.414634146341465
811,18.75609756097561
812,9.975609756097562
813,9
814,7.536585365853659
815,10.951219512195122
816,6.560975609756098
817,9.975609756097562
818,11.926829268292684
819,12.902439024390246
820,15.341463414634147
821,9.487804878048781
822,17.29268292682927
823,6.560975609756098
824,11.439024390243905
825,6.073170731707317
826,4.121951219512195
827,4.121951219512195
828,10.951219512195122
829,8.512195121951219
830,10.463414634146341
831,7.536585365853659
832,17.29268292682927
833,21.682926829268293
834,11.439024390243903
835,12.414634146341465
836,5.585365853658537
837,5.097560975609756
838,9.975609756097562
839,8.02439024390244
840,11.926829268292684
841,7.048780487804879
842,14.365853658536587
843,14.853658536585368
844,10.463414634146343
845,9
846,9
847,6.073170731707317
848,4.121951219512195
849,13.390243902439025
850,18.75609756097561
851,6.560975609756098
852,9
853,9.975609756097562
854,5.585365853658536
855,9.000000000000002
856,9.975609756097562
857,5.585365853658537
858,8.51219512195122
859,14.365853658536587
860,9.487804878048781
861,4.121951219512195
862,5.097560975609756
863,5.097560975609756
864,9
865,9
866,9.487804878048781
867,10.463414634146343
868,3.1463414634146343
869,5.097560975609756
870,10.463414634146341
871,8.02439024390244
872,15.82926829268293
873,7.048780487804878
874,6.560975609756098
875,10.463414634146341
876,15.341463414634147
877,10.463414634146343
878,2.658536585365854
879,10.951219512195122
880,10.951219512195122
881,8.02439024390244
882,7.048780487804878
883,12.414634146341465
884,12.902439024390246
885,11.439024390243903
886,8.02439024390244
887,5.585365853658537
888,1.6829268292682928
889,9.487804878048783
890,5.585365853658537
891,7.536585365853658
892,14.365853658536587
893,2.1707317073170733
894,9.975609756097562
895,8.02439024390244
896,9
897,6.560975609756098
898,2.658536585365854
899,14.365853658536587
900,10.463414634146343
901,8.02439024390244
902,9
903,5.097560975609756
904,12.414634146341463
905,19.731707317073173
906,7.048780487804879
907,16.317073170731707
908,9
909,14.365853658536587
910,11.439024390243905
911,5.585365853658537
912,9.975609756097562
913,3.1463414634146343
914,14.365853658536587
915,7.048780487804879
916,6.073170731707317
917,12.902439024390246
918,23.146341463414636
919,4.609756097560975
920,6.560975609756097
921,15.82926829268293
922,6.073170731707318
923,12.414634146341465
924,9
925,8.512195121951219
926,7.048780487804878
927,6.073170731707317
928,11.439024390243905
929,6.073170731707317
930,6.073170731707317
931,4.609756097560976
932,6.073170731707317
933,17.29268292682927
934,7.048780487804879
935,8.02439024390244
936,4.609756097560976
937,4.121951219512195
938,8.02439024390244
939,10.951219512195122
940,3.1463414634146343
941,9.975609756097562
942,12.902439024390246
943,11.926829268292684
944,10.463414634146343
945,9.487804878048781
946,6.073170731707317
947,10.463414634146341
948,10.463414634146343
949,10.463414634146343
950,9.975609756097562
951,6.073170731707317
952,9.487804878048781
953,6.560975609756098
954,10.951219512195124
955,2.1707317073170733
956,6.560975609756098
957,11.926829268292684
958,12.414634146341465
959,9.975609756097562
960,16.317073170731707
961,10.463414634146343
962,6.560975609756098
963,15.829268292682928
964,9
965,8.512195121951219
966,7.536585365853659
967,6.073170731707317
968,8.02439024390244
969,5.585365853658537
970,7.536585365853659
971,9.975609756097562
972,29.000000000000004
973,8.02439024390244
974,6.073170731707317
975,8.02439024390244
976,9.975609756097562
977,15.341463414634147
978,10.463414634146341
979,9.487804878048781
980,7.048780487804879
981,11.926829268292684
982,8.024390243902438
983,12.414634146341465
984,7.048780487804878
985,11.926829268292684
986,6.560975609756098
987,13.878048780487806
988,9
989,9
990,17.29268292682927
991,11.439024390243903
992,8.02439024390244
993,9
994,9
995,12.902439024390246
996,6.073170731707317
997,4.609756097560975
998,9.487804878048781
999,10.463414634146343
1000,11.439024390243905
1001,10.951219512195122
1002,10.463414634146341
1003,10.463414634146343
1004,9.975609756097562
1005,3.6341463414634148
1006,10.463414634146343
1007,6.560975609756097
1008,5.097560975609756
1009,7.048780487804878
1010,5.585365853658537
1011,7.536585365853658
1012,7.536585365853659
1013,10.951219512195122
1014,18.26829268292683
1015,9.487804878048781
1016,9
1017,13.390243902439025
1018,11.439024390243903
1019,6.560975609756098
1020,5.585365853658537
1021,18.26829268292683
1022,16.804878048780488
1023,8.02439024390244
1024,6.073170731707318
1025,7.048780487804878
1026,14.365853658536587
1027,3.6341463414634148
1028,5.097560975609756
1029,6.560975609756098
1030,7.048780487804878
1031,7.536585365853658
1032,10.463414634146341
1033,5.097560975609756
1034,9
1035,9.487804878048781
1036,5.585365853658537
1037,11.439024390243903
1038,4.609756097560975
1039,5.097560975609756
1040,6.073170731707317
1041,12.902439024390244
1042,8.02439024390244
1043,9
1044,5.585365853658537
1045,6.073170731707317
1046,9
1047,5.097560975609756
1048,19.731707317073173
1049,5.585365853658537
1050,14.853658536585368
1051,7.048780487804878
1052,12.902439024390246
1053,3.1463414634146343
1054,6.560975609756098
1055,7.048780487804879
1056,4.121951219512195
1057,4.609756097560975
1058,13.390243902439025
1059,15.829268292682928
1060,4.121951219512195
1061,7.048780487804879
1062,7.048780487804878
1063,6.560975609756098
1064,4.609756097560976
1065,11.926829268292684
1066,11.439024390243903
1067,9.487804878048781
1068,5.097560975609756
1069,3.6341463414634148
1070,5.585365853658537
1071,9.975609756097562
1072,13.878048780487806
1073,10.463414634146343
1074,3.6341463414634148
1075,9.975609756097562
1076,19.243902439024392
1077,5.097560975609756
1078,4.121951219512195
1079,13.878048780487806
1080,4.121951219512195
1081,8.024390243902438
1082,18.26829268292683
1083,5.585365853658536
1084,7.048780487804878
1085,6.560975609756098
1086,13.390243902439027
1087,5.585365853658537
1088,6.560975609756098
1089,7.048780487804878
1090,9.487804878048783
1091,27.53658536585366
1092,15.341463414634147
1093,10.951219512195124
1094,2.658536585365854
1095,11.439024390243905
1096,3.6341463414634148
1097,9.975609756097562
1098,9.975609756097562
1099,10.463414634146341
1100,16.804878048780488
1101,4.609756097560976
1102,10.951219512195124
1103,6.560975609756098
1104,10.951219512195122
1105,6.560975609756098
1106,6.560975609756098
1107,8.02439024390244
1108,14.365853658536587
1109,6.073170731707317
1110,4.121951219512195
1111,9
1112,8.024390243902438
1113,10.951219512195122
1114,9.487804878048781
1115,12.414634146341465
1116,5.097560975609756
1117,12.902439024390246
1118,4.121951219512195
1119,6.560975609756098
1120,11.926829268292684
1121,10.463414634146341
1122,6.073170731707317
1123,3.1463414634146343
1124,5.585365853658536
1125,15.829268292682928
1126,3.634146341463415
1127,17.29268292682927
1128,28.512195121951223
1129,9.487804878048781
1130,8.512195121951219
1131,5.097560975609757
1132,5.097560975609756
1133,5.097560975609756
1134,6.073170731707317
1135,2.658536585365854
1136,18.26829268292683
1137,13.390243902439025
1138,5.097560975609756
1139,4.609756097560976
1140,9.975609756097562
1141,8.02439024390244
1142,12.414634146341465
1143,8.02439024390244
1144,8.51219512195122
1145,3.6341463414634148
1146,10.463414634146343
1147,3.6341463414634148
1148,11.439024390243903
1149,14.853658536585368
1150,15.341463414634148
1151,10.951219512195124
1152,7.048780487804878
1153,10.463414634146341
1154,15.341463414634148
1155,7.536585365853659
1156,3.6341463414634148
1157,6.073170731707317
1158,1.6829268292682928
1159,7.536585365853659
1160,17.780487804878053
1161,6.560975609756098
1162,4.609756097560976
1163,6.560975609756098
1164,9.487804878048781
1165,14.853658536585368
1166,8.512195121951219
1167,9
1168,17.78048780487805
1169,10.463414634146343
1170,4.609756097560976
1171,7.048780487804878
1172,9.975609756097562
1173,6.073170731707317
1174,8.02439024390244
1175,9
1176,13.878048780487806
1177,4.121951219512195
1178,6.073170731707317
1179,14.365853658536587
1180,4.609756097560975
1181,3.1463414634146343
1182,3.1463414634146343
1183,9.975609756097562
1184,10.951219512195122
1185,15.341463414634148
1186,6.560975609756098
1187,10.463414634146343
1188,12.414634146341463
1189,9
1190,4.609756097560976
1191,3.6341463414634148
1192,3.1463414634146343
1193,12.414634146341465
1194,5.097560975609756
1195,7.536585365853659
1196,10.951219512195122
1197,14.853658536585368
1198,4.121951219512195
1199,7.536585365853659
1200,11.926829268292684
1201,4.609756097560975
1202,11.926829268292682
1203,20.70731707317073
1204,11.439024390243903
1205,9.975609756097562
1206,13.878048780487806
1207,7.536585365853659
1208,8.51219512195122
1209,8.02439024390244
1210,6.073170731707317
1211,6.073170731707317
1212,25.58536585365854
1213,5.585365853658537
1214,8.51219512195122
1215,3.6341463414634148
1216,9
1217,7.048780487804878
1218,16.80487804878049
1219,9.975609756097562
1220,5.097560975609757
1221,6.073170731707317
1222,7.536585365853659
1223,3.6341463414634148
1224,19.243902439024392
1225,9
1226,9
1227,4.121951219512195
1228,11.926829268292684
1229,17.78048780487805
1230,14.853658536585366
1231,7.536585365853659
1232,6.073170731707317
1233,5.097560975609756
1234,4.609756097560976
1235,9.975609756097562
1236,9
1237,6.560975609756097
1238,11.926829268292684
1239,4.609756097560976
1240,12.902439024390246
1241,6.073170731707317
1242,5.097560975609756
1243,11.439024390243903
1244,7.048780487804878
1245,8.51219512195122
1246,7.536585365853659
1247,6.073170731707317
1248,6.073170731707317
1249,6.073170731707317
1250,13.390243902439025
1251,5.097560975609756
1252,2.1707317073170733
1253,8.51219512195122
1254,10.951219512195122
1255,16.804878048780488
1256,7.536585365853659
1257,10.951219512195122
1258,4.121951219512195
1259,4.609756097560975
1260,4.121951219512195
1261,11.439024390243905
1262,6.560975609756098
1263,8.51219512195122
1264,10.951219512195122
1265,8.024390243902438
1266,7.048780487804878
1267,5.585365853658537
1268,11.926829268292684
1269,11.926829268292684
1270,5.097560975609756
1271,10.951219512195122
1272,5.585365853658536
1273,4.121951219512195
1274,11.926829268292684
1275,9.975609756097562
1276,4.609756097560976
1277,9.975609756097562
1278,9
1279,4.609756097560976
1280,7.048780487804879
1281,5.585365853658536
1282,7.536585365853659
1283,8.024390243902438
1284,8.02439024390244
1285,17.78048780487805
1286,9
1287,4.609756097560976
1288,9.487804878048781
1289,8.02439024390244
1290,13.390243902439027
1291,13.390243902439025
1292,13.390243902439025
1293,5.097560975609756
1294,4.609756097560975
1295,3.6341463414634148
1296,21.682926829268293
1297,13.878048780487806
1298,16.317073170731707
1299,4.121951219512195
1300,8.512195121951219
1301,6.560975609756098
1302,16.317073170731707
1303,10.463414634146341
1304,8.51219512195122
1305,14.853658536585366
1306,12.414634146341465
1307,12.414634146341465
1308,7.048780487804878
1309,8.51219512195122
1310,15.341463414634147
1311,5.585365853658537
1312,4.121951219512195
1313,3.1463414634146343
1314,5.097560975609756
1315,13.390243902439027
1316,4.609756097560976
1317,11.439024390243903
1318,3.6341463414634148
1319,9.487804878048781
1320,4.121951219512195
1321,6.073170731707317
1322,9
1323,6.073170731707317
1324,11.926829268292684
1325,12.414634146341465
1326,8.02439024390244
1327,5.097560975609756
1328,9
1329,10.463414634146343
1330,5.097560975609756
1331,26.5609756097561
1332,2.658536585365854
1333,9
1334,9
1335,8.51219512195122
1336,13.878048780487806
1337,6.560975609756098
1338,18.26829268292683
1339,9.487804878048781
1340,10.463414634146343
1341,15.341463414634148
1342,7.536585365853659
1343,21.195121951219516
1344,5.097560975609756
1345,11.439024390243903
1346,7.536585365853659
1347,8.02439024390244
1348,5.585365853658537
1349,7.536585365853659
1350,5.097560975609756
1351,12.414634146341465
1352,4.121951219512195
1353,10.951219512195122
1354,6.560975609756098
1355,3.6341463414634148
1356,7.048780487804879
1357,4.609756097560976
1358,11.926829268292684
1359,6.073170731707317
1360,8.512195121951219
1361,6.073170731707317
1362,12.414634146341465
1363,6.560975609756098
1364,11.926829268292684
1365,8.51219512195122
1366,8.02439024390244
1367,5.097560975609756
1368,4.121951219512195
1369,6.560975609756098
1370,12.414634146341465
1371,11.439024390243905
1372,7.048780487804879
1373,14.365853658536587
1374,11.439024390243903
1375,1.1951219512195124
1376,10.463414634146341
1377,2.658536585365854
1378,9.487804878048781
1379,13.390243902439025
1380,18.26829268292683
1381,9
1382,8.51219512195122
1383,5.585365853658537
1384,9.975609756097562
1385,10.463414634146343
1386,13.878048780487806
1387,14.365853658536587
1388,16.804878048780488
1389,3.1463414634146343
1390,5.097560975609756
